id;reportsuitename;data;hour;termo;quantidade;arquivo;createdat
2125;PF - Pontofrio.com;09/08/2018;20;iphone 8;90;Thu.  9 Aug. 2018 (Hour 20);2018-08-14 15:54:19.0000000
2126;PF - Pontofrio.com;09/08/2018;20;iphone 7;120;Thu.  9 Aug. 2018 (Hour 20);2018-08-14 15:54:19.0000000
2127;PF - Pontofrio.com;09/08/2018;20;microondas;72;Thu.  9 Aug. 2018 (Hour 20);2018-08-14 15:54:19.0000000
2128;PF - Pontofrio.com;09/08/2018;20;geladeira;110;Thu.  9 Aug. 2018 (Hour 20);2018-08-14 15:54:19.0000000
2129;PF - Pontofrio.com;09/08/2018;20;j7 pro;65;Thu.  9 Aug. 2018 (Hour 20);2018-08-14 15:54:19.0000000
2130;PF - Pontofrio.com;09/08/2018;20;moto g6;99;Thu.  9 Aug. 2018 (Hour 20);2018-08-14 15:54:19.0000000
2131;PF - Pontofrio.com;09/08/2018;21;notebook;129;Thu.  9 Aug. 2018 (Hour 21);2018-08-14 15:54:19.0000000
2132;PF - Pontofrio.com;09/08/2018;21;iphone;70;Thu.  9 Aug. 2018 (Hour 21);2018-08-14 15:54:19.0000000
2133;PF - Pontofrio.com;09/08/2018;21;celular;97;Thu.  9 Aug. 2018 (Hour 21);2018-08-14 15:54:19.0000000
2134;PF - Pontofrio.com;09/08/2018;21;guarda roupas de casal;145;Thu.  9 Aug. 2018 (Hour 21);2018-08-14 15:54:19.0000000
2135;PF - Pontofrio.com;09/08/2018;21;iphone 8;113;Thu.  9 Aug. 2018 (Hour 21);2018-08-14 15:54:19.0000000
2136;PF - Pontofrio.com;09/08/2018;21;iphone 7;85;Thu.  9 Aug. 2018 (Hour 21);2018-08-14 15:54:19.0000000
2137;PF - Pontofrio.com;09/08/2018;21;microondas;100;Thu.  9 Aug. 2018 (Hour 21);2018-08-14 15:54:19.0000000
2138;PF - Pontofrio.com;09/08/2018;21;geladeira;90;Thu.  9 Aug. 2018 (Hour 21);2018-08-14 15:54:19.0000000
2139;PF - Pontofrio.com;09/08/2018;21;j7 pro;76;Thu.  9 Aug. 2018 (Hour 21);2018-08-14 15:54:19.0000000
2140;PF - Pontofrio.com;09/08/2018;21;moto g6;62;Thu.  9 Aug. 2018 (Hour 21);2018-08-14 15:54:19.0000000
2141;PF - Pontofrio.com;09/08/2018;22;notebook;56;Thu.  9 Aug. 2018 (Hour 22);2018-08-14 15:54:19.0000000
2142;PF - Pontofrio.com;09/08/2018;22;iphone;73;Thu.  9 Aug. 2018 (Hour 22);2018-08-14 15:54:19.0000000
2143;PF - Pontofrio.com;09/08/2018;22;celular;69;Thu.  9 Aug. 2018 (Hour 22);2018-08-14 15:54:19.0000000
2144;PF - Pontofrio.com;09/08/2018;22;guarda roupas de casal;86;Thu.  9 Aug. 2018 (Hour 22);2018-08-14 15:54:19.0000000
2145;PF - Pontofrio.com;09/08/2018;22;iphone 8;66;Thu.  9 Aug. 2018 (Hour 22);2018-08-14 15:54:19.0000000
2146;PF - Pontofrio.com;09/08/2018;22;iphone 7;66;Thu.  9 Aug. 2018 (Hour 22);2018-08-14 15:54:19.0000000
2147;PF - Pontofrio.com;09/08/2018;22;microondas;66;Thu.  9 Aug. 2018 (Hour 22);2018-08-14 15:54:19.0000000
2148;PF - Pontofrio.com;09/08/2018;22;geladeira;66;Thu.  9 Aug. 2018 (Hour 22);2018-08-14 15:54:19.0000000
2149;PF - Pontofrio.com;09/08/2018;22;j7 pro;66;Thu.  9 Aug. 2018 (Hour 22);2018-08-14 15:54:19.0000000
2150;PF - Pontofrio.com;09/08/2018;22;moto g6;82;Thu.  9 Aug. 2018 (Hour 22);2018-08-14 15:54:19.0000000
2151;PF - Pontofrio.com;09/08/2018;23;notebook;35;Thu.  9 Aug. 2018 (Hour 23);2018-08-14 15:54:19.0000000
2152;PF - Pontofrio.com;09/08/2018;23;iphone;40;Thu.  9 Aug. 2018 (Hour 23);2018-08-14 15:54:19.0000000
2153;PF - Pontofrio.com;09/08/2018;23;celular;23;Thu.  9 Aug. 2018 (Hour 23);2018-08-14 15:54:19.0000000
2154;PF - Pontofrio.com;09/08/2018;23;guarda roupas de casal;17;Thu.  9 Aug. 2018 (Hour 23);2018-08-14 15:54:19.0000000
2155;PF - Pontofrio.com;09/08/2018;23;iphone 8;82;Thu.  9 Aug. 2018 (Hour 23);2018-08-14 15:54:19.0000000
2156;PF - Pontofrio.com;09/08/2018;23;iphone 7;51;Thu.  9 Aug. 2018 (Hour 23);2018-08-14 15:54:19.0000000
2157;PF - Pontofrio.com;09/08/2018;23;microondas;18;Thu.  9 Aug. 2018 (Hour 23);2018-08-14 15:54:19.0000000
2158;PF - Pontofrio.com;09/08/2018;23;geladeira;35;Thu.  9 Aug. 2018 (Hour 23);2018-08-14 15:54:19.0000000
2159;PF - Pontofrio.com;09/08/2018;23;j7 pro;43;Thu.  9 Aug. 2018 (Hour 23);2018-08-14 15:54:19.0000000
2160;PF - Pontofrio.com;09/08/2018;23;moto g6;49;Thu.  9 Aug. 2018 (Hour 23);2018-08-14 15:54:19.0000000
2161;CM - Casas Bahia Mobile;09/08/2018;0;guarda roupa;273;Thu.  9 Aug. 2018;2018-08-14 15:54:25.0000000
2162;CM - Casas Bahia Mobile;09/08/2018;0;smart tv;224;Thu.  9 Aug. 2018;2018-08-14 15:54:25.0000000
2163;CM - Casas Bahia Mobile;09/08/2018;0;celular;127;Thu.  9 Aug. 2018;2018-08-14 15:54:25.0000000
2164;CM - Casas Bahia Mobile;09/08/2018;0;cama box casal;188;Thu.  9 Aug. 2018;2018-08-14 15:54:25.0000000
2165;CM - Casas Bahia Mobile;09/08/2018;0;geladeira;163;Thu.  9 Aug. 2018;2018-08-14 15:54:25.0000000
2166;CM - Casas Bahia Mobile;09/08/2018;0;microondas;216;Thu.  9 Aug. 2018;2018-08-14 15:54:25.0000000
2167;CM - Casas Bahia Mobile;09/08/2018;0;geladeira frost free;106;Thu.  9 Aug. 2018;2018-08-14 15:54:25.0000000
2168;CM - Casas Bahia Mobile;09/08/2018;0;painel para tv;121;Thu.  9 Aug. 2018;2018-08-14 15:54:25.0000000
2169;CM - Casas Bahia Mobile;09/08/2018;0;iphone;143;Thu.  9 Aug. 2018;2018-08-14 15:54:25.0000000
2170;CM - Casas Bahia Mobile;09/08/2018;0;notebook;112;Thu.  9 Aug. 2018;2018-08-14 15:54:25.0000000
2171;CM - Casas Bahia Mobile;09/08/2018;1;guarda roupa;295;Thu.  9 Aug. 2018 (Hour 1);2018-08-14 15:54:25.0000000
2172;CM - Casas Bahia Mobile;09/08/2018;1;smart tv;122;Thu.  9 Aug. 2018 (Hour 1);2018-08-14 15:54:25.0000000
2173;CM - Casas Bahia Mobile;09/08/2018;1;celular;43;Thu.  9 Aug. 2018 (Hour 1);2018-08-14 15:54:25.0000000
2174;CM - Casas Bahia Mobile;09/08/2018;1;cama box casal;101;Thu.  9 Aug. 2018 (Hour 1);2018-08-14 15:54:25.0000000
2175;CM - Casas Bahia Mobile;09/08/2018;1;geladeira;101;Thu.  9 Aug. 2018 (Hour 1);2018-08-14 15:54:25.0000000
2176;CM - Casas Bahia Mobile;09/08/2018;1;microondas;57;Thu.  9 Aug. 2018 (Hour 1);2018-08-14 15:54:25.0000000
2177;CM - Casas Bahia Mobile;09/08/2018;1;geladeira frost free;60;Thu.  9 Aug. 2018 (Hour 1);2018-08-14 15:54:25.0000000
2178;CM - Casas Bahia Mobile;09/08/2018;1;painel para tv;88;Thu.  9 Aug. 2018 (Hour 1);2018-08-14 15:54:25.0000000
2179;CM - Casas Bahia Mobile;09/08/2018;1;iphone;68;Thu.  9 Aug. 2018 (Hour 1);2018-08-14 15:54:25.0000000
2180;CM - Casas Bahia Mobile;09/08/2018;1;notebook;50;Thu.  9 Aug. 2018 (Hour 1);2018-08-14 15:54:25.0000000
2181;CM - Casas Bahia Mobile;09/08/2018;2;guarda roupa;121;Thu.  9 Aug. 2018 (Hour 2);2018-08-14 15:54:25.0000000
2182;CM - Casas Bahia Mobile;09/08/2018;2;smart tv;68;Thu.  9 Aug. 2018 (Hour 2);2018-08-14 15:54:25.0000000
2183;CM - Casas Bahia Mobile;09/08/2018;2;celular;36;Thu.  9 Aug. 2018 (Hour 2);2018-08-14 15:54:25.0000000
2184;CM - Casas Bahia Mobile;09/08/2018;2;cama box casal;65;Thu.  9 Aug. 2018 (Hour 2);2018-08-14 15:54:25.0000000
2185;CM - Casas Bahia Mobile;09/08/2018;2;geladeira;20;Thu.  9 Aug. 2018 (Hour 2);2018-08-14 15:54:25.0000000
2186;CM - Casas Bahia Mobile;09/08/2018;2;microondas;38;Thu.  9 Aug. 2018 (Hour 2);2018-08-14 15:54:25.0000000
2187;CM - Casas Bahia Mobile;09/08/2018;2;geladeira frost free;27;Thu.  9 Aug. 2018 (Hour 2);2018-08-14 15:54:25.0000000
2188;CM - Casas Bahia Mobile;09/08/2018;2;painel para tv;24;Thu.  9 Aug. 2018 (Hour 2);2018-08-14 15:54:25.0000000
2189;CM - Casas Bahia Mobile;09/08/2018;2;iphone;95;Thu.  9 Aug. 2018 (Hour 2);2018-08-14 15:54:25.0000000
2190;CM - Casas Bahia Mobile;09/08/2018;2;notebook;53;Thu.  9 Aug. 2018 (Hour 2);2018-08-14 15:54:25.0000000
2191;CM - Casas Bahia Mobile;09/08/2018;3;guarda roupa;43;Thu.  9 Aug. 2018 (Hour 3);2018-08-14 15:54:25.0000000
2192;CM - Casas Bahia Mobile;09/08/2018;3;smart tv;21;Thu.  9 Aug. 2018 (Hour 3);2018-08-14 15:54:25.0000000
2193;CM - Casas Bahia Mobile;09/08/2018;3;celular;12;Thu.  9 Aug. 2018 (Hour 3);2018-08-14 15:54:25.0000000
2194;CM - Casas Bahia Mobile;09/08/2018;3;cama box casal;17;Thu.  9 Aug. 2018 (Hour 3);2018-08-14 15:54:25.0000000
2195;CM - Casas Bahia Mobile;09/08/2018;3;geladeira;33;Thu.  9 Aug. 2018 (Hour 3);2018-08-14 15:54:25.0000000
2196;CM - Casas Bahia Mobile;09/08/2018;3;microondas;14;Thu.  9 Aug. 2018 (Hour 3);2018-08-14 15:54:25.0000000
2197;CM - Casas Bahia Mobile;09/08/2018;3;geladeira frost free;21;Thu.  9 Aug. 2018 (Hour 3);2018-08-14 15:54:25.0000000
2198;CM - Casas Bahia Mobile;09/08/2018;3;painel para tv;29;Thu.  9 Aug. 2018 (Hour 3);2018-08-14 15:54:25.0000000
2199;CM - Casas Bahia Mobile;09/08/2018;3;iphone;45;Thu.  9 Aug. 2018 (Hour 3);2018-08-14 15:54:25.0000000
2200;CM - Casas Bahia Mobile;09/08/2018;3;notebook;16;Thu.  9 Aug. 2018 (Hour 3);2018-08-14 15:54:25.0000000
2201;CM - Casas Bahia Mobile;09/08/2018;4;guarda roupa;20;Thu.  9 Aug. 2018 (Hour 4);2018-08-14 15:54:25.0000000
2202;CM - Casas Bahia Mobile;09/08/2018;4;smart tv;21;Thu.  9 Aug. 2018 (Hour 4);2018-08-14 15:54:25.0000000
2203;CM - Casas Bahia Mobile;09/08/2018;4;celular;10;Thu.  9 Aug. 2018 (Hour 4);2018-08-14 15:54:25.0000000
2204;CM - Casas Bahia Mobile;09/08/2018;4;cama box casal;25;Thu.  9 Aug. 2018 (Hour 4);2018-08-14 15:54:25.0000000
2205;CM - Casas Bahia Mobile;09/08/2018;4;geladeira;8;Thu.  9 Aug. 2018 (Hour 4);2018-08-14 15:54:25.0000000
2206;CM - Casas Bahia Mobile;09/08/2018;4;microondas;37;Thu.  9 Aug. 2018 (Hour 4);2018-08-14 15:54:25.0000000
2207;CM - Casas Bahia Mobile;09/08/2018;4;geladeira frost free;13;Thu.  9 Aug. 2018 (Hour 4);2018-08-14 15:54:25.0000000
2208;CM - Casas Bahia Mobile;09/08/2018;4;painel para tv;11;Thu.  9 Aug. 2018 (Hour 4);2018-08-14 15:54:25.0000000
2209;CM - Casas Bahia Mobile;09/08/2018;4;iphone;34;Thu.  9 Aug. 2018 (Hour 4);2018-08-14 15:54:25.0000000
2210;CM - Casas Bahia Mobile;09/08/2018;4;notebook;12;Thu.  9 Aug. 2018 (Hour 4);2018-08-14 15:54:25.0000000
2211;CM - Casas Bahia Mobile;09/08/2018;5;guarda roupa;69;Thu.  9 Aug. 2018 (Hour 5);2018-08-14 15:54:25.0000000
2212;CM - Casas Bahia Mobile;09/08/2018;5;smart tv;50;Thu.  9 Aug. 2018 (Hour 5);2018-08-14 15:54:25.0000000
2213;CM - Casas Bahia Mobile;09/08/2018;5;celular;17;Thu.  9 Aug. 2018 (Hour 5);2018-08-14 15:54:25.0000000
2214;CM - Casas Bahia Mobile;09/08/2018;5;cama box casal;41;Thu.  9 Aug. 2018 (Hour 5);2018-08-14 15:54:25.0000000
2215;CM - Casas Bahia Mobile;09/08/2018;5;geladeira;31;Thu.  9 Aug. 2018 (Hour 5);2018-08-14 15:54:25.0000000
2216;CM - Casas Bahia Mobile;09/08/2018;5;microondas;16;Thu.  9 Aug. 2018 (Hour 5);2018-08-14 15:54:25.0000000
2217;CM - Casas Bahia Mobile;09/08/2018;5;geladeira frost free;47;Thu.  9 Aug. 2018 (Hour 5);2018-08-14 15:54:25.0000000
2218;CM - Casas Bahia Mobile;09/08/2018;5;painel para tv;45;Thu.  9 Aug. 2018 (Hour 5);2018-08-14 15:54:25.0000000
2219;CM - Casas Bahia Mobile;09/08/2018;5;iphone;20;Thu.  9 Aug. 2018 (Hour 5);2018-08-14 15:54:25.0000000
2220;CM - Casas Bahia Mobile;09/08/2018;5;notebook;16;Thu.  9 Aug. 2018 (Hour 5);2018-08-14 15:54:25.0000000
2221;CM - Casas Bahia Mobile;09/08/2018;6;guarda roupa;92;Thu.  9 Aug. 2018 (Hour 6);2018-08-14 15:54:25.0000000
2222;CM - Casas Bahia Mobile;09/08/2018;6;smart tv;117;Thu.  9 Aug. 2018 (Hour 6);2018-08-14 15:54:25.0000000
2223;CM - Casas Bahia Mobile;09/08/2018;6;celular;84;Thu.  9 Aug. 2018 (Hour 6);2018-08-14 15:54:25.0000000
2224;CM - Casas Bahia Mobile;09/08/2018;6;cama box casal;60;Thu.  9 Aug. 2018 (Hour 6);2018-08-14 15:54:25.0000000
2225;CM - Casas Bahia Mobile;09/08/2018;6;geladeira;24;Thu.  9 Aug. 2018 (Hour 6);2018-08-14 15:54:25.0000000
2226;CM - Casas Bahia Mobile;09/08/2018;6;microondas;99;Thu.  9 Aug. 2018 (Hour 6);2018-08-14 15:54:25.0000000
2227;CM - Casas Bahia Mobile;09/08/2018;6;geladeira frost free;49;Thu.  9 Aug. 2018 (Hour 6);2018-08-14 15:54:25.0000000
2228;CM - Casas Bahia Mobile;09/08/2018;6;painel para tv;52;Thu.  9 Aug. 2018 (Hour 6);2018-08-14 15:54:25.0000000
2229;CM - Casas Bahia Mobile;09/08/2018;6;iphone;61;Thu.  9 Aug. 2018 (Hour 6);2018-08-14 15:54:25.0000000
2230;CM - Casas Bahia Mobile;09/08/2018;6;notebook;54;Thu.  9 Aug. 2018 (Hour 6);2018-08-14 15:54:25.0000000
2231;CM - Casas Bahia Mobile;09/08/2018;7;guarda roupa;211;Thu.  9 Aug. 2018 (Hour 7);2018-08-14 15:54:25.0000000
2232;CM - Casas Bahia Mobile;09/08/2018;7;smart tv;146;Thu.  9 Aug. 2018 (Hour 7);2018-08-14 15:54:25.0000000
2233;CM - Casas Bahia Mobile;09/08/2018;7;celular;87;Thu.  9 Aug. 2018 (Hour 7);2018-08-14 15:54:25.0000000
2234;CM - Casas Bahia Mobile;09/08/2018;7;cama box casal;100;Thu.  9 Aug. 2018 (Hour 7);2018-08-14 15:54:25.0000000
2235;CM - Casas Bahia Mobile;09/08/2018;7;geladeira;106;Thu.  9 Aug. 2018 (Hour 7);2018-08-14 15:54:25.0000000
2236;CM - Casas Bahia Mobile;09/08/2018;7;microondas;88;Thu.  9 Aug. 2018 (Hour 7);2018-08-14 15:54:25.0000000
2237;CM - Casas Bahia Mobile;09/08/2018;7;geladeira frost free;124;Thu.  9 Aug. 2018 (Hour 7);2018-08-14 15:54:25.0000000
2238;CM - Casas Bahia Mobile;09/08/2018;7;painel para tv;119;Thu.  9 Aug. 2018 (Hour 7);2018-08-14 15:54:25.0000000
2239;CM - Casas Bahia Mobile;09/08/2018;7;iphone;85;Thu.  9 Aug. 2018 (Hour 7);2018-08-14 15:54:25.0000000
2240;CM - Casas Bahia Mobile;09/08/2018;7;notebook;70;Thu.  9 Aug. 2018 (Hour 7);2018-08-14 15:54:25.0000000
2241;CM - Casas Bahia Mobile;09/08/2018;8;guarda roupa;347;Thu.  9 Aug. 2018 (Hour 8);2018-08-14 15:54:25.0000000
2242;CM - Casas Bahia Mobile;09/08/2018;8;smart tv;192;Thu.  9 Aug. 2018 (Hour 8);2018-08-14 15:54:25.0000000
2243;CM - Casas Bahia Mobile;09/08/2018;8;celular;172;Thu.  9 Aug. 2018 (Hour 8);2018-08-14 15:54:25.0000000
2244;CM - Casas Bahia Mobile;09/08/2018;8;cama box casal;94;Thu.  9 Aug. 2018 (Hour 8);2018-08-14 15:54:25.0000000
2245;CM - Casas Bahia Mobile;09/08/2018;8;geladeira;147;Thu.  9 Aug. 2018 (Hour 8);2018-08-14 15:54:25.0000000
2246;CM - Casas Bahia Mobile;09/08/2018;8;microondas;109;Thu.  9 Aug. 2018 (Hour 8);2018-08-14 15:54:25.0000000
2247;CM - Casas Bahia Mobile;09/08/2018;8;geladeira frost free;112;Thu.  9 Aug. 2018 (Hour 8);2018-08-14 15:54:25.0000000
2248;CM - Casas Bahia Mobile;09/08/2018;8;painel para tv;124;Thu.  9 Aug. 2018 (Hour 8);2018-08-14 15:54:25.0000000
2249;CM - Casas Bahia Mobile;09/08/2018;8;iphone;147;Thu.  9 Aug. 2018 (Hour 8);2018-08-14 15:54:25.0000000
2250;CM - Casas Bahia Mobile;09/08/2018;8;notebook;104;Thu.  9 Aug. 2018 (Hour 8);2018-08-14 15:54:25.0000000
2251;CM - Casas Bahia Mobile;09/08/2018;9;guarda roupa;424;Thu.  9 Aug. 2018 (Hour 9);2018-08-14 15:54:25.0000000
2252;CM - Casas Bahia Mobile;09/08/2018;9;smart tv;211;Thu.  9 Aug. 2018 (Hour 9);2018-08-14 15:54:25.0000000
2253;CM - Casas Bahia Mobile;09/08/2018;9;celular;233;Thu.  9 Aug. 2018 (Hour 9);2018-08-14 15:54:25.0000000
2254;CM - Casas Bahia Mobile;09/08/2018;9;cama box casal;121;Thu.  9 Aug. 2018 (Hour 9);2018-08-14 15:54:25.0000000
2255;CM - Casas Bahia Mobile;09/08/2018;9;geladeira;201;Thu.  9 Aug. 2018 (Hour 9);2018-08-14 15:54:25.0000000
2256;CM - Casas Bahia Mobile;09/08/2018;9;microondas;163;Thu.  9 Aug. 2018 (Hour 9);2018-08-14 15:54:25.0000000
2257;CM - Casas Bahia Mobile;09/08/2018;9;geladeira frost free;210;Thu.  9 Aug. 2018 (Hour 9);2018-08-14 15:54:25.0000000
2258;CM - Casas Bahia Mobile;09/08/2018;9;painel para tv;152;Thu.  9 Aug. 2018 (Hour 9);2018-08-14 15:54:25.0000000
2259;CM - Casas Bahia Mobile;09/08/2018;9;iphone;170;Thu.  9 Aug. 2018 (Hour 9);2018-08-14 15:54:25.0000000
2260;CM - Casas Bahia Mobile;09/08/2018;9;notebook;115;Thu.  9 Aug. 2018 (Hour 9);2018-08-14 15:54:25.0000000
2261;CM - Casas Bahia Mobile;09/08/2018;10;guarda roupa;413;Thu.  9 Aug. 2018 (Hour 10);2018-08-14 15:54:25.0000000
2262;CM - Casas Bahia Mobile;09/08/2018;10;smart tv;280;Thu.  9 Aug. 2018 (Hour 10);2018-08-14 15:54:25.0000000
2263;CM - Casas Bahia Mobile;09/08/2018;10;celular;240;Thu.  9 Aug. 2018 (Hour 10);2018-08-14 15:54:25.0000000
2264;CM - Casas Bahia Mobile;09/08/2018;10;cama box casal;178;Thu.  9 Aug. 2018 (Hour 10);2018-08-14 15:54:25.0000000
2265;CM - Casas Bahia Mobile;09/08/2018;10;geladeira;157;Thu.  9 Aug. 2018 (Hour 10);2018-08-14 15:54:25.0000000
2266;CM - Casas Bahia Mobile;09/08/2018;10;microondas;219;Thu.  9 Aug. 2018 (Hour 10);2018-08-14 15:54:25.0000000
2267;CM - Casas Bahia Mobile;09/08/2018;10;geladeira frost free;195;Thu.  9 Aug. 2018 (Hour 10);2018-08-14 15:54:25.0000000
2268;CM - Casas Bahia Mobile;09/08/2018;10;painel para tv;225;Thu.  9 Aug. 2018 (Hour 10);2018-08-14 15:54:25.0000000
2269;CM - Casas Bahia Mobile;09/08/2018;10;iphone;232;Thu.  9 Aug. 2018 (Hour 10);2018-08-14 15:54:25.0000000
2270;CM - Casas Bahia Mobile;09/08/2018;10;notebook;215;Thu.  9 Aug. 2018 (Hour 10);2018-08-14 15:54:25.0000000
2271;CM - Casas Bahia Mobile;09/08/2018;11;guarda roupa;491;Thu.  9 Aug. 2018 (Hour 11);2018-08-14 15:54:25.0000000
2272;CM - Casas Bahia Mobile;09/08/2018;11;smart tv;300;Thu.  9 Aug. 2018 (Hour 11);2018-08-14 15:54:25.0000000
2273;CM - Casas Bahia Mobile;09/08/2018;11;celular;277;Thu.  9 Aug. 2018 (Hour 11);2018-08-14 15:54:25.0000000
2274;CM - Casas Bahia Mobile;09/08/2018;11;cama box casal;191;Thu.  9 Aug. 2018 (Hour 11);2018-08-14 15:54:25.0000000
2275;CM - Casas Bahia Mobile;09/08/2018;11;geladeira;184;Thu.  9 Aug. 2018 (Hour 11);2018-08-14 15:54:25.0000000
2276;CM - Casas Bahia Mobile;09/08/2018;11;microondas;249;Thu.  9 Aug. 2018 (Hour 11);2018-08-14 15:54:25.0000000
2277;CM - Casas Bahia Mobile;09/08/2018;11;geladeira frost free;166;Thu.  9 Aug. 2018 (Hour 11);2018-08-14 15:54:25.0000000
2278;CM - Casas Bahia Mobile;09/08/2018;11;painel para tv;207;Thu.  9 Aug. 2018 (Hour 11);2018-08-14 15:54:25.0000000
2279;CM - Casas Bahia Mobile;09/08/2018;11;iphone;197;Thu.  9 Aug. 2018 (Hour 11);2018-08-14 15:54:25.0000000
2280;CM - Casas Bahia Mobile;09/08/2018;11;notebook;272;Thu.  9 Aug. 2018 (Hour 11);2018-08-14 15:54:25.0000000
2281;CM - Casas Bahia Mobile;09/08/2018;12;guarda roupa;603;Thu.  9 Aug. 2018 (Hour 12);2018-08-14 15:54:25.0000000
2282;CM - Casas Bahia Mobile;09/08/2018;12;smart tv;234;Thu.  9 Aug. 2018 (Hour 12);2018-08-14 15:54:25.0000000
2283;CM - Casas Bahia Mobile;09/08/2018;12;celular;271;Thu.  9 Aug. 2018 (Hour 12);2018-08-14 15:54:25.0000000
2284;CM - Casas Bahia Mobile;09/08/2018;12;cama box casal;231;Thu.  9 Aug. 2018 (Hour 12);2018-08-14 15:54:25.0000000
2285;CM - Casas Bahia Mobile;09/08/2018;12;geladeira;232;Thu.  9 Aug. 2018 (Hour 12);2018-08-14 15:54:25.0000000
2286;CM - Casas Bahia Mobile;09/08/2018;12;microondas;201;Thu.  9 Aug. 2018 (Hour 12);2018-08-14 15:54:25.0000000
2287;CM - Casas Bahia Mobile;09/08/2018;12;geladeira frost free;187;Thu.  9 Aug. 2018 (Hour 12);2018-08-14 15:54:25.0000000
2288;CM - Casas Bahia Mobile;09/08/2018;12;painel para tv;255;Thu.  9 Aug. 2018 (Hour 12);2018-08-14 15:54:25.0000000
2289;CM - Casas Bahia Mobile;09/08/2018;12;iphone;204;Thu.  9 Aug. 2018 (Hour 12);2018-08-14 15:54:25.0000000
2290;CM - Casas Bahia Mobile;09/08/2018;12;notebook;291;Thu.  9 Aug. 2018 (Hour 12);2018-08-14 15:54:25.0000000
2291;CM - Casas Bahia Mobile;09/08/2018;13;guarda roupa;590;Thu.  9 Aug. 2018 (Hour 13);2018-08-14 15:54:25.0000000
2292;CM - Casas Bahia Mobile;09/08/2018;13;smart tv;326;Thu.  9 Aug. 2018 (Hour 13);2018-08-14 15:54:25.0000000
2293;CM - Casas Bahia Mobile;09/08/2018;13;celular;265;Thu.  9 Aug. 2018 (Hour 13);2018-08-14 15:54:25.0000000
2294;CM - Casas Bahia Mobile;09/08/2018;13;cama box casal;173;Thu.  9 Aug. 2018 (Hour 13);2018-08-14 15:54:25.0000000
2295;CM - Casas Bahia Mobile;09/08/2018;13;geladeira;220;Thu.  9 Aug. 2018 (Hour 13);2018-08-14 15:54:25.0000000
2296;CM - Casas Bahia Mobile;09/08/2018;13;microondas;272;Thu.  9 Aug. 2018 (Hour 13);2018-08-14 15:54:25.0000000
2297;CM - Casas Bahia Mobile;09/08/2018;13;geladeira frost free;168;Thu.  9 Aug. 2018 (Hour 13);2018-08-14 15:54:25.0000000
2298;CM - Casas Bahia Mobile;09/08/2018;13;painel para tv;225;Thu.  9 Aug. 2018 (Hour 13);2018-08-14 15:54:25.0000000
2299;CM - Casas Bahia Mobile;09/08/2018;13;iphone;235;Thu.  9 Aug. 2018 (Hour 13);2018-08-14 15:54:25.0000000
2300;CM - Casas Bahia Mobile;09/08/2018;13;notebook;165;Thu.  9 Aug. 2018 (Hour 13);2018-08-14 15:54:25.0000000
2301;CM - Casas Bahia Mobile;09/08/2018;14;guarda roupa;537;Thu.  9 Aug. 2018 (Hour 14);2018-08-14 15:54:25.0000000
2302;CM - Casas Bahia Mobile;09/08/2018;14;smart tv;279;Thu.  9 Aug. 2018 (Hour 14);2018-08-14 15:54:25.0000000
2303;CM - Casas Bahia Mobile;09/08/2018;14;celular;178;Thu.  9 Aug. 2018 (Hour 14);2018-08-14 15:54:25.0000000
2304;CM - Casas Bahia Mobile;09/08/2018;14;cama box casal;180;Thu.  9 Aug. 2018 (Hour 14);2018-08-14 15:54:25.0000000
2305;CM - Casas Bahia Mobile;09/08/2018;14;geladeira;217;Thu.  9 Aug. 2018 (Hour 14);2018-08-14 15:54:25.0000000
2306;CM - Casas Bahia Mobile;09/08/2018;14;microondas;183;Thu.  9 Aug. 2018 (Hour 14);2018-08-14 15:54:25.0000000
2307;CM - Casas Bahia Mobile;09/08/2018;14;geladeira frost free;182;Thu.  9 Aug. 2018 (Hour 14);2018-08-14 15:54:25.0000000
2308;CM - Casas Bahia Mobile;09/08/2018;14;painel para tv;136;Thu.  9 Aug. 2018 (Hour 14);2018-08-14 15:54:25.0000000
2309;CM - Casas Bahia Mobile;09/08/2018;14;iphone;210;Thu.  9 Aug. 2018 (Hour 14);2018-08-14 15:54:25.0000000
2310;CM - Casas Bahia Mobile;09/08/2018;14;notebook;175;Thu.  9 Aug. 2018 (Hour 14);2018-08-14 15:54:25.0000000
2311;CM - Casas Bahia Mobile;09/08/2018;15;guarda roupa;617;Thu.  9 Aug. 2018 (Hour 15);2018-08-14 15:54:25.0000000
2312;CM - Casas Bahia Mobile;09/08/2018;15;smart tv;254;Thu.  9 Aug. 2018 (Hour 15);2018-08-14 15:54:25.0000000
2313;CM - Casas Bahia Mobile;09/08/2018;15;celular;208;Thu.  9 Aug. 2018 (Hour 15);2018-08-14 15:54:25.0000000
2314;CM - Casas Bahia Mobile;09/08/2018;15;cama box casal;251;Thu.  9 Aug. 2018 (Hour 15);2018-08-14 15:54:25.0000000
2315;CM - Casas Bahia Mobile;09/08/2018;15;geladeira;195;Thu.  9 Aug. 2018 (Hour 15);2018-08-14 15:54:25.0000000
2316;CM - Casas Bahia Mobile;09/08/2018;15;microondas;203;Thu.  9 Aug. 2018 (Hour 15);2018-08-14 15:54:25.0000000
2317;CM - Casas Bahia Mobile;09/08/2018;15;geladeira frost free;165;Thu.  9 Aug. 2018 (Hour 15);2018-08-14 15:54:25.0000000
